show_name,parent_category,middle_category,child_category,address,tel,google_url,latitude,longitude,google_place_id
リゾットカフェ東京基地　渋谷店,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区宇田川町28-1高山ランド第15ビル7F,03-3770-8960,http://www.1or8-kichi.com,35.6603461,139.6983621,ChIJ6c4ucNaNGGARPaoUee-qnYQ
リトルケイブ,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木2-6-8新宿exビル7F,03-6875-6434,,35.6879281,139.6990549,Ek1KYXBhbiwg44CSMTUxLTAwNTMgVG9reW8sIFNoaWJ1eWEsIFlveW9naSwgMi1jaMWNbWXiiJI24oiS77yYIOaWsOWuv--9he-9mCA3ZiIeGhwKFgoUChIJYyLyqjONGGARSD_3lbbOsgkSAjdm
リトルナップコーヒースタンド,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木5-65-4,03-3466-0074,,35.6719706,139.690589,ChIJt6dO10rzGGARm4OeWt9JDAw
リトルナップコーヒーロースターズ,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区富ヶ谷2丁目43番15号,03-5738-8045,,35.6676408,139.6859926,ChIJtb5GVUnzGGARxO_TTCnW5MI
Living　,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区富ヶ谷1-9-14堀口ビル102,080-4459-0011,,35.6677889,139.6908882,ElNKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAxLWNoxY1tZeKIkjniiJLvvJHvvJQg5aCA5Y-j44OT44OrIDEwMiIfGh0KFgoUChIJz9p60kzzGGARg0SHU70wTEcSAzEwMg
Lib,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区恵比寿1-25-112F,03-6459-3586,,35.64722,139.7153418,EjkxMTJmLCAxLWNoxY1tZS0yNi0xIEViaXN1LCBTaGlidXlhLCBUb2t5byAxNTAtMDAxMywgSmFwYW4iIBoeChYKFAoSCauqu8oUixhgEUujFtyODFNKEgQxMTJm
Re:boot,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区本町2-39-2サワハウス1F,03-6826-9122,,35.6839839,139.6831114,EjoxZiwgMi1jaMWNbWUtMzktMiBIb25tYWNoaSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNzEsIEphcGFuIh4aHAoWChQKEgnNFhAkL_MYYBGg23u4WHdH7BICMWY
RIMSHOT ETHEREAL,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区笹塚2-41-17滝沢ビルB1,03-6258-4643,,35.67619639999999,139.667776,ElNKYXBhbiwg44CSMTUxLTAwNzMgVG9reW8sIFNoaWJ1eWEsIFNhc2F6dWthLCAyLWNoxY1tZeKIkjQx4oiS77yR77yXIOa7neayouODk-ODqyBiMSIeGhwKFgoUChIJQ-KgqRnzGGARWhPiYaKe3jwSAmIx
龍華園,飲食,外国料理,中国料理,渋谷区幡ヶ谷1-33-1シャトーフタバ2F,03-3467-2681,https://www.google.com/amp/s/www.hotpepper.jp/strJ001176546/amp/,35.6766849,139.6768807,EllKYXBhbiwg44CSMTUxLTAwNzIgVG9reW8sIFNoaWJ1eWEsIEhhdGFnYXlhLCAxLWNoxY1tZeKIkjMz4oiS77yRIOOCt-ODo-ODiOODvOODleOCv-ODkCAyZiIeGhwKFgoUChIJvSqgQTvzGGARLb1FCffXthoSAjJm
Ryukyu Chinese Dining TAMA,飲食,居酒屋,居酒屋,渋谷区渋谷2-3-2藤本ビル　2F,03-3486-5577,,35.6598206,139.708796,Ei8yZiwgMi1jaMWNbWUtMy0yIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDAyLCBKYXBhbiIeGhwKFgoUChIJo1Mh9F6LGGARUWeQa1ulsssSAjJm
りゅうげつ,飲食,喫茶店・カフェ,その他,渋谷区恵比寿南1-2-12ブラウンベセルB1,03-5724-3729,,35.6462075,139.7081852,ChIJy5Gx5UCLGGARhnJ-nsaIBu4
龍口酒家チャイナハウス,飲食,外国料理,中国料理,渋谷区幡ヶ谷1-3-1ゴールデンセンタービルB1,03-5388-8178,,35.6767844,139.6761032,EmdKYXBhbiwg44CSMTUxLTAwNzIgVG9reW8sIFNoaWJ1eWEsIEhhdGFnYXlhLCAxLWNoxY1tZeKIkjPiiJLvvJEg5bmh44O26LC344K044O844Or44OH44Oz44K744Oz44K_44O8IGIxIh4aHAoWChQKEgmPtPlZO_MYYBF0oeZ0nan6WBICYjE
Ryuda,飲食,日本料理,日本料理,渋谷区千駄ヶ谷4-29-12北参道ダイヤモンドパレス111,03-6804-6002,,35.6810394,139.7038643,Em1KYXBhbiwg44CSMTUxLTAwNTEgVG9reW8sIFNoaWJ1eWEsIFNlbmRhZ2F5YSwgNC1jaMWNbWXiiJIyOeKIku-8ke-8kiDljJflj4LpgZPjg4DjgqTjg6Tjg6Ljg7Pjg4njg5Hjg6zjgrkgMTExIh8aHQoWChQKEgkfzZGnx4wYYBFbyPGHRHcp4hIDMTEx
料理店吉田,飲食,外国料理,フランス料理,渋谷区富ヶ谷1-14-12YTビル代々木公園1階,03-6240-6789,,35.6667344,139.6919392,ChIJW6n3xrKMGGARDj8xvJSUa5Q
料理人のいる魚屋ガシラ,飲食,日本料理,日本料理,渋谷区道玄坂1丁目19番5号,090-5219-0535,,35.6567746,139.6960954,ChIJreSA4FWLGGARtB-eRzNp2H8
利代,飲食,日本料理,そば・うどん,渋谷区代々木2-26-2第二桑野ビル1F,03-3320-8469,,35.6852642,139.6992942,Ek5KYXBhbiwg44CSMTUxLTAwNTMgVG9reW8sIFNoaWJ1eWEsIFlveW9naSwgMi1jaMWNbWXiiJIyNiDnrKzvvJLmoZHph47jg5Pjg6sgMWYiHhocChYKFAoSCeFa1LDPjBhgEcKzB3i2mvICEgIxZg
麟,飲食,日本料理,小料理,渋谷区笹塚1-16-5酒井ビル一階,03-6407-0442,,35.6722743,139.6688765,Ej7kuIDpmo4sIDEtY2jFjW1lLTE2LTUgU2FzYXp1a2EsIFNoaWJ1eWEsIFRva3lvIDE1MS0wMDczLCBKYXBhbiIiGiAKFgoUChIJ56KUshfzGGARIOHrkTKSl2MSBuS4gOmajg
リンコルン,飲食,外国料理,東南アジア料理,渋谷区富ヶ谷1-44-7サンライズビルB1F,03-6407-0039,,35.6679759,139.6903121,ElpKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAxLWNoxY1tZeKIkjQ04oiS77yXIOOCteODs-ODqeOCpOOCuuODk-ODqyBiMWYiHxodChYKFAoSCXcqjMZM8xhgESNUktmoJmYREgNiMWY
凛音,飲食,居酒屋,居酒屋,渋谷区恵比寿西1-8-13エムロード戸田3F,03-3496-9855,,35.6476556,139.7082301,EjwzZiwgMS1jaMWNbWUtOC0xMyBFYmlzdW5pc2hpLCBTaGlidXlhLCBUb2t5byAxNTAtMDAyMSwgSmFwYW4iHhocChYKFAoSCW2GSRJBixhgER-0u_0exJQSEgIzZg
りんりんりん。,飲食,居酒屋,ダイニング・バー,渋谷区初台1-36-11階C,080-4378-1443,,35.6794089,139.6853944,ChIJO7rG7DHzGGAR93gLiCzaIp8
ル　スフレ,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木3-39-15代々木ヴィラージュ1F,03-6276-7820,,35.6817553,139.6940611,EmBKYXBhbiwg44CSMTUxLTAwNTMgVG9reW8sIFNoaWJ1eWEsIFlveW9naSwgMy1jaMWNbWXiiJIzOeKIku-8ke-8lSDjg5Xjg6njg6_jg7zjg57jg7Pjgrfjg6fjg7MgMWYiHhocChYKFAoSCc1oCFrMjBhgEf94LCHJmfNDEgIxZg
ル　ボークープ,飲食,外国料理,フランス料理,渋谷区上原3-10-3蒼天ビル1F,03-5738-7952,,35.66635490000001,139.6801405,Ek5KYXBhbiwg44CSMTUxLTAwNjQgVG9reW8sIFNoaWJ1eWEsIFVlaGFyYSwgMy1jaMWNbWXiiJIxMOKIku-8kyDokrzlpKnjg5Pjg6sgMWYiHhocChYKFAoSCbN6JhZG8xhgET0qfbUntDsQEgIxZg
ルクラビレッジbyHimalayaCurry,飲食,外国料理,無国籍料理,渋谷区千駄ヶ谷3-15-12,03-3408-1750,,35.6766079,139.7070831,ChIJRb70r76MGGARtgeAxUFknlg
ルサンプル,飲食,外国料理,フランス料理,渋谷区猿楽町5-10猿楽ISビル1階,03-6455-1392,,35.6523348,139.7037088,ElNKYXBhbiwg44CSMTUwLTAwMzMgVG9reW8sIFNoaWJ1eWEsIFNhcnVnYWt1Y2jFjSwgNeKIku-8ke-8kCDnjL_mpb3vvKnvvLPjg5Pjg6sgMemajiIgGh4KFgoUChIJw59j11qLGGARvv_1Ep_FopISBDHpmo4
LUCIAN,飲食,外国料理,イタリア料理,渋谷区代々木2-5-1羽田ビル 1F,090-3206-3485,,35.68728170000001,139.6975193,ChIJRfrrYACNGGARVe1EEdXRumg
LUCEROKARAOKE＆BAR,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区恵比寿南2-3-15ココスペース7F,050-3204-2130,https://lusero-karaokebar.business.site/?utm_source=gmb&utm_medium=referral,35.6456543,139.7076113,ChIJO8gh4FWLGGARnyJvSz6TSu8
ルナエガット,飲食,外国料理,イタリア料理,渋谷区神泉町9番12号カサデチェーロ101号室,03-5990-4991,,35.65513490000001,139.6931915,EjUxMDEsIDktMTIgU2hpbnNlbmNoxY0sIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDQ1LCBKYXBhbiIfGh0KFgoUChIJobdSDlWLGGARfMKM0qMDZf8SAzEwMQ
Luna piena,飲食,外国料理,インド料理,渋谷区千駄ヶ谷4ー19ー12モンパルテ北参道 B1,080-5175-3664,,35.6810149,139.7080346,Ej3ljJcsIDQtY2jFjW1lLTE5LTEyIFNlbmRhZ2F5YSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNTEsIEphcGFuIh8aHQoWChQKEgnTlPFhv4wYYBHuOCPvpgeMhBID5YyX
LE BISTRO,飲食,外国料理,フランス料理,,03-6635-1030,,,,
ルプリュース広尾,飲食,外国料理,フランス料理,渋谷区広尾5-3-14T&Mビル2F,03-6721-7382,,35.6479731,139.7207503,ChIJ3-cLlBKLGGARXMRfCe464-w
ルポン恵比寿,飲食,居酒屋,居酒屋,渋谷区恵比寿西1-7-13日基ビル1F A号,03-6277-5866,,35.6479867,139.7084296,ElZKYXBhbiwg44CSMTUwLTAwMjEgVG9reW8sIFNoaWJ1eWEsIEViaXN1bmlzaGksIDEtY2jFjW1l4oiSN-KIku-8ke-8kyDml6Xln7rjg5Pjg6sgMWYsYSIgGh4KFgoUChIJHy-jckGLGGARNhVhATJUJvQSBDFmLGE
るるしぶや,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区桜丘町3-4渋谷サクラステージ　SAKURAサイド2F,03-6416-1722,,35.657108,139.7019654,ChIJCXUobwCLGGARzT7t_7xrAs0
Le Comptoirル・コントワール渋谷店チーズ・ナチュラルワイン,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区宇田川町37-15,050-3551-3715,,35.6626431,139.6951254,ChIJC2h-DayMGGARL8PVt-nT6fg
REI,飲食,外国料理,中国料理,渋谷区元代々木町10-8関ビル1階,03-6416-8803,,35.6701604,139.6844573,ChIJQ2__y93zGGAR1WQmuOhYb6o
麗郷,飲食,外国料理,その他,渋谷区富ヶ谷1-14-18ハウス池田 1F,03-3485-3052,,35.6672467,139.691175,ElZKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAxLWNoxY1tZeKIkjE04oiS77yR77yYIOODj-OCpuOCueaxoOeUsCAxZiIeGhwKFgoUChIJEa7X1LKMGGARTibUt-4wnc8SAjFm
LATTEST OMOTESANDO Espresso Bar,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区神宮前3丁目5番2号EFビルディング1F,03-3478-6276,,35.6689641,139.7123616,EjoxZiwgMy1jaMWNbWUtNS0yIEppbmfFq21hZSwgU2hpYnV5YSwgVG9reW8gMTUwLTAwMDEsIEphcGFuIh4aHAoWChQKEgnxNidNn4wYYBFccxm9Il4g2hICMWY
和洋惣菜バル　Rain,飲食,居酒屋,居酒屋,渋谷区幡ヶ谷2-13-4幡ヶ谷中央ビル1階,090-6143-5230,,35.6775428,139.6768753,ChIJf3c00t_zGGARLRpbN3clZIg
レインボーパンケーキ,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区神宮前4-28-4,03-6434-0466,,35.6694257,139.7073225,ChIJSV-KdqOMGGAR0Y5R4G1Op0A
レイスチームドバン,飲食,喫茶店・カフェ,その他,渋谷区西原3-1-4トライアングル1階,03-6451-5523,,35.6702142,139.682256,EmFKYXBhbiwg44CSMTUxLTAwNjYgVG9reW8sIFNoaWJ1eWEsIE5pc2hpaGFyYSwgMy1jaMWNbWXiiJIx4oiS77yUIOODkOOCpOODs-OCuuS7o-OAheacqOS4iuWOnyAx6ZqOIiAaHgoWChQKEgl124MiSPMYYBH_TlulWCXKABIEMemajg
レグリエ,飲食,外国料理,フランス料理,渋谷区広尾1-4-10鴻貴ビル1階,03-6450-4455,https://regulier-restaurant.com/,35.6485512,139.7138157,Ejkx6ZqOLCAxLWNoxY1tZS00LTEwIEhpcm9vLCBTaGlidXlhLCBUb2t5byAxNTAtMDAxMiwgSmFwYW4iIBoeChYKFAoSCeVfd_xqixhgEbEptEuAt13bEgQx6ZqO
Les amis d'Ami,飲食,外国料理,無国籍料理,渋谷区広尾5-19-11U-Branch広尾,090-3346-1151,,35.6489993,139.7200203,EjkxMXUsIDUtY2jFjW1lLTE5LTE5IEhpcm9vLCBTaGlidXlhLCBUb2t5byAxNTAtMDAxMiwgSmFwYW4iHxodChYKFAoSCQEAAM0SixhgEUy3EPontqASEgMxMXU
REST,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木3-6-7,03-5843-5580,,35.6830514,139.6948968,ChIJb8Ywts2MGGAR5euytaPpeJc
restaurant Goût,飲食,外国料理,フランス料理,渋谷区富ヶ谷2-14-6伸和ビル101,080-3084-0900,https://gout.therestaurant.jp/,35.663391,139.6874434,ElFKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAyLWNoxY1tZeKIkjE04oiS77yWIOS8uOWSjOODk-ODqyAxMDEiHxodChYKFAoSCZGaknRS8xhgEXqYjTik7WoNEgMxMDE
レストランケン,飲食,日本料理,その他,渋谷区代々木1-45-7-1階,03-3375-9683,,35.6822385,139.6978084,Ejox6ZqOLCAxLWNoxY1tZS00NS03IFlveW9naSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNTMsIEphcGFuIiAaHgoWChQKEgnlo33GzowYYBFD0Ypaa5l29hIEMemajg
レストランこうだ,飲食,日本料理,その他,渋谷区元代々木町49-23セブンスターマンション代々木八幡1F,03-3469-5519,,35.6739638,139.6864214,EnJKYXBhbiwg44CSMTUxLTAwNjIgVG9reW8sIFNoaWJ1eWEsIE1vdG95b3lvZ2ljaMWNLCA0OeKIku-8ku-8kyDjgrvjg5bjg7Pjgrnjgr_jg7zjg57jg7Pjgrfjg6fjg7Pku6PjgIXmnKjlhavluaEgMWYiHhocChYKFAoSCf9NMNo18xhgEWSru4bRzWRzEgIxZg
レストランコニシ,飲食,喫茶店・カフェ,その他,渋谷区広尾1-9-20日恵ビル,03-3449-8292,,35.64874560000001,139.716423,ChIJMdhvXmuLGGARYiRe-Zvr3fc
レストランシェリュイ,飲食,外国料理,フランス料理,渋谷区猿楽町20-15,03-3461-0070,,35.6494426,139.7008333,ChIJWTIujU-LGGARRnvcdVtM4Fo
レストランみのる,飲食,喫茶店・カフェ,その他,渋谷区千駄ヶ谷5-12-6,090-8048-3309,,35.6831035,139.705627,ChIJwdz7xMaMGGARCvTxbhhzAAI
Restaurant La Chambre,飲食,外国料理,フランス料理,渋谷区西原3-7-5渡部ビル2F,03-5738-1084,http://www.restaurant-lachambre2007.com/,35.66989179999999,139.6808598,ElBKYXBhbiwg44CSMTUxLTAwNjYgVG9reW8sIFNoaWJ1eWEsIE5pc2hpaGFyYSwgMy1jaMWNbWXiiJI34oiS77yVIOa4oemDqOODk-ODqyAyZiIeGhwKFgoUChIJbclo_kfzGGARn2nMyAZF8TYSAjJm
レストラン　ル　ボヌール,飲食,外国料理,フランス料理,渋谷区富ヶ谷1-14-20代々木公園セレナビル1階,03-3467-6161,,35.6670648,139.691517,ElVKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAxLWNoxY1tZeKIkjE04oiS77yS77yQIOS7o-OAheacqOiNmCAx6ZqOIiAaHgoWChQKEgl7jXvRsowYYBFfY2c83bspOhIEMemajg
レストラン　ル・リール,飲食,外国料理,イタリア料理,渋谷区千駄ヶ谷4-19-12モンパルテ北参道B1F,03-6447-4171,https://www.leverdurier.jp/lerire/,35.6810149,139.7080346,Ej3ljJcsIDQtY2jFjW1lLTE5LTEyIFNlbmRhZ2F5YSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNTEsIEphcGFuIh8aHQoWChQKEgnTlPFhv4wYYBHuOCPvpgeMhBID5YyX
レタープレスレターズカンティーン,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区富ヶ谷2-20-2,03-6407-0015,,35.6624207,139.6872987,ChIJy7dSFVLzGGARITlK-gZHdl4
LAITIER(レティエ),飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区千駄ヶ谷1-22-7Sビル1F,03-6455-5262,,35.6793423,139.7109231,ChIJ-eraL76MGGARP6-HO1B0s44
LedianLounge,飲食,その他(バー・クラブ・スナックなど),その他,渋谷区恵比寿南2-3-14キュープラザ恵比寿南7F,03-5724-3337,,35.6455931,139.7075818,ChIJs8GKELOLGGARPgOCA5EQHkg
れんげ食堂　幡ケ谷店,飲食,外国料理,中国料理,渋谷区幡ヶ谷2-52-3,03-3374-2776,,35.6796885,139.6766311,ChIJnQ_iiCTzGGARoVHWOyPPhWk
LOCAVORE,飲食,外国料理,フランス料理,渋谷区上原1-35-6水上ビル1-C,03-5790-9918,https://www.instagram.com/locavore_uehara/,35.6695663,139.6816348,ChIJ0eU9EkjzGGARTfYpW1_9MSU
rogamasteak arcanum,飲食,ステーキ・焼肉,ステーキ,渋谷区円山町6-6,03-6416-9544,,35.6573274,139.6949115,ChIJlwDdilWLGGAR2VaISjzcO20
ロク,飲食,外国料理,フランス料理,渋谷区代々木4-1-6山下荘1F,03-6276-8454,,35.6792595,139.6937569,EjcxZiwgNC1jaMWNbWUtMS02IFlveW9naSwgU2hpYnV5YSwgVG9reW8gMTUxLTAwNTMsIEphcGFuIh4aHAoWChQKEgn1fGWdy4wYYBG7Fl5x_tyrChICMWY
六号酒場,飲食,居酒屋,ダイニング・バー,渋谷区幡ヶ谷2-9-12コートリーブル103,080-1134-3719,https://japanese-izakaya-restaurant-3510.business.site/,35.6789957,139.6772795,ChIJuQmUVvjzGGARLyJrc0P6Jic
六調,飲食,居酒屋,ダイニング・バー,渋谷区渋谷1丁目12-24707渋谷ビル5階,050-3593-0608,,35.6591021,139.7024542,ChIJd_pBP1iLGGARvqhOPxSzMQU
ロジェカフェ,飲食,外国料理,フランス料理,渋谷区恵比寿1-7-3協栄マンション201,03-3455-1700,,35.6481116,139.7108349,EjvljY8s5qCELCAxLWNoxY1tZS03LTMgRWJpc3UsIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDEzLCBKYXBhbiIjGiEKFgoUChIJmSFpzkGLGGAReRhuZLOhMc4SB-WNjyzmoIQ
ROSTRO,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区富ヶ谷1-14-20サウスピア1階,03-5452-1450,,35.6670008,139.6917966,ElhKYXBhbiwg44CSMTUxLTAwNjMgVG9reW8sIFNoaWJ1eWEsIFRvbWlnYXlhLCAxLWNoxY1tZeKIkjE04oiS77yS77yQIOOCteOCpuOCueODlOOCoiAx6ZqOIiAaHgoWChQKEgktP_jPsowYYBEuuWV3zQ425RIEMemajg
ロス・バルバドス,飲食,外国料理,その他,渋谷区宇田川町41-26パピエビル104,03-3496-7157,,35.6627608,139.6953054,EjYxMDQsIDQxLTI2IFVkYWdhd2FjaMWNLCBTaGlidXlhLCBUb2t5byAxNTAtMDA0MiwgSmFwYW4iHxodChYKFAoSCdGKHRKsjBhgETKdS9VEKvaUEgMxMDQ
ロスレイエスマーゴス,飲食,外国料理,スペイン料理,渋谷区代々木5-55-7,03-3469-8231,,35.6779699,139.6921146,ChIJN4EjP8uMGGARF7mfF9pLg10
ロッカビアンカ,飲食,外国料理,イタリア料理,渋谷区笹塚2-1-14スタープラザ笹塚1F,03-6883-4836,,35.6755976,139.6704115,ChIJVVV0BhjzGGARKSJn036N7As
ロックのこころ,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区宇田川町10-1パークビル3F,03-6712-7697,,35.6625524,139.6969508,EkJLaWZ1bmUgQmxkZy4sIDNmLCAxMC0xIFVkYWdhd2FjaMWNLCBTaGlidXlhLCBUb2t5byAxNTAtMDA0MiwgSmFwYW4iHhocChYKFAoSCbML5E2pjBhgEUW2_cWJJUQvEgIzZg
ロティシェリュイ,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代官山町17-5代官山アドレスE203,03-5428-6448,,35.6489528,139.7029845,ChIJAQCUpkWLGGARAPWyvg3Kdq8
炉端座八戸,飲食,居酒屋,居酒屋,渋谷区笹塚3-18-8板垣ビル1F,03-3374-7722,,35.6771331,139.6675029,ElBKYXBhbiwg44CSMTUxLTAwNzMgVG9reW8sIFNoaWJ1eWEsIFNhc2F6dWthLCAzLWNoxY1tZeKIkjE44oiS77yYIOadv-Weo-ODk-ODqyAxZiIeGhwKFgoUChIJNbtFFxnzGGARMC3XoghPzVQSAjFm
LOCUS,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区渋谷2-11-14ステージ青山　2階,03-6427-3426,,35.6601364,139.7071828,EjMy6ZqOLCAyLWNoxY1tZS0xMS0xNCBTaGlidXlhLCBUb2t5byAxNTAtMDAwMiwgSmFwYW4iIBoeChYKFAoSCfV6lSdfixhgEU0_CsF58qrfEgQy6ZqO
ローカルインディア恵比寿本店,飲食,外国料理,インド料理,渋谷区恵比寿南1-23-8アメリカンブリッジビル2階,03-3793-1656,,35.6433908,139.711684,Ej8y6ZqOLCAxLWNoxY1tZS0yMy04IEViaXN1bWluYW1pLCBTaGlidXlhLCBUb2t5byAxNTAtMDAyMiwgSmFwYW4iIBoeChYKFAoSCbVOToAVixhgEXi3xfclpGjMEgQy6ZqO
ワイストーキョー,飲食,その他(バー・クラブ・スナックなど),カフェバー,,090-9353-2108,https://www.instagram.com/wythetokyo/,,,
Y`sC COFFEE STAND,飲食,喫茶店・カフェ,喫茶店・カフェ,渋谷区代々木4-37-7YRビル1階,090-7836-7853,,35.6821697,139.69369,ChIJa2rp2suMGGAR-oZn8d7y3M0
"Wild,Bushy",飲食,その他(バー・クラブ・スナックなど),バー,渋谷区西原1-21-16パラスト西原105,090-9289-7614,,35.6761393,139.6775993,ChIJ-5tTDjvzGGARXA1B9PDaSIc
Wailele,飲食,居酒屋,ビアホール,渋谷区道玄坂1-7-8 新井ビル2F,070-6987-1981,https://cervezagym.hatenablog.com/,35.6575155,139.6991565,EjsyZiwgMS1jaMWNbWUtNy04IETFjWdlbnpha2EsIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDQzLCBKYXBhbiIeGhwKFgoUChIJr_-QsVeLGGARBum9KhZzP1wSAjJm
Y.Y.G. Brewery & Beer Kitchen,飲食,居酒屋,ビアホール,渋谷区代々木2-18-3オーチュー第一ビル1F/7F,03-6276-5550,,35.6860909,139.6965922,El5KYXBhbiwg44CSMTUxLTAwNTMgVG9reW8sIFNoaWJ1eWEsIFlveW9naSwgMi1jaMWNbWXiiJIxOOKIku-8kyDjgqrjg7zjg4Hjg6Xjg7znrKwx44OT44OrIDFmLDdmIiEaHwoWChQKEgn9CC360YwYYBFgE0lLUo59-RIFMWYsN2Y
Wine食堂 久,飲食,居酒屋,ダイニング・バー,渋谷区幡ヶ谷2-56-1コーポラス幡ヶ谷101,03-3375-7252,https://www.instagram.com/winesyokudo9,35.6774586,139.6706385,ChIJV9jWfxjzGGAR4V91eREDOoU
ワイン酒場ウラッチェ!,飲食,居酒屋,ダイニング・バー,渋谷区円山町5-2第二伊藤ビル1階,03-3780-1557,,35.6571354,139.6956943,EkRJdG8gQmxkZy4gSUksIDHpmo4sIDUtMiBNYXJ1eWFtYWNoxY0sIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDQ0LCBKYXBhbiIgGh4KFgoUChIJs6A35VWLGGAR52srFMDbctQSBDHpmo4
ワイン食堂がっと,飲食,外国料理,フランス料理,渋谷区円山町17-2久保木荘1階,03-3464-5568,,35.6572291,139.694388,EktKYXBhbiwg44CSMTUwLTAwNDQgVG9reW8sIFNoaWJ1eWEsIE1hcnV5YW1hY2jFjSwgMTfiiJLvvJIg5LmF5L-d5pyo6I2YIDHpmo4iIBoeChYKFAoSCZV65neqjBhgEYMdDQmScSq6EgQx6ZqO
ワインバルRough,飲食,外国料理,フランス料理,渋谷区道玄坂2-17-2トップ美奄1階,03-6427-8684,,35.6587521,139.6966616,Ej4x6ZqOLCAyLWNoxY1tZS0xNy0yIETFjWdlbnpha2EsIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDQzLCBKYXBhbiIgGh4KFgoUChIJcU4b-qmMGGARZEMFcwhAMC8SBDHpmo4
77696E65626172,飲食,その他(バー・クラブ・スナックなど),バー,渋谷区富ヶ谷1-37-1ロナーYS ビル 1F,090-7206-0004,https://www.instagram.com/77696E65626172,35.6674858,139.6896025,ChIJU6pWOZ7zGGARMwgeeugcBkU
Wine Bar entendu!,飲食,外国料理,フランス料理,渋谷区恵比寿西1-10-14バルビゾン88 9階,03-6303-3910,,35.6469628,139.7075319,Ej84OCw5LCAxLWNoxY1tZS0xMC0xNCBFYmlzdW5pc2hpLCBTaGlidXlhLCBUb2t5byAxNTAtMDAyMSwgSmFwYW4iIBoeChYKFAoSCaeUPCNBixhgEajLBd7siEqmEgQ4OCw5
Wine Bar ETSUBO,飲食,外国料理,イタリア料理,渋谷区恵比寿南2-13-14茶屋坂T&Kビル2F,03-6303-3435,,35.6433145,139.707512,Ej4yZiwgMi1jaMWNbWUtMTMtMTQgRWJpc3VtaW5hbWksIFNoaWJ1eWEsIFRva3lvIDE1MC0wMDIyLCBKYXBhbiIeGhwKFgoUChIJ-eC4Qz-LGGARODO7ca1CtGsSAjJm
wine bar M,飲食,外国料理,フランス料理,渋谷区恵比寿西1-3-5アルス恵比寿メイクス2F,03-3464-1788,https://www.wine-m.jp,35.6486018,139.7085788,ChIJ5Yj4KACLGGARJRgD0U13USM
ワインビストロアンフォラ,飲食,外国料理,フランス料理,渋谷区千駄ヶ谷1-7-12 志水ビル2階,080-1879-2412,https://winebistro-amphora.com/,35.6785846,139.7101651,EmFKYXBhbiwg44CSMTUxLTAwNTEgVG9reW8sIFNoaWJ1eWEsIFNlbmRhZ2F5YSwgMS1jaMWNbWXiiJI34oiS77yR77ySIOWNg-mnhOODtuiwt-W_l-awtOODk-ODqyAy6ZqOIiAaHgoWChQKEgkvr1pAvowYYBHY0QpiF3UxBxIEMumajg
